Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.045,0.0,0.0,0.0,0.025,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.0,0.19,0.0,0.0,0.0,0.0,0.015
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9983333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.985,0.0,0.015,0.0,0.0,0.0,0.0,0.005
0.855,0.005,0.175,0.0,0.0,0.0,0.0,0.0
0.83,0.06,0.0,0.06,0.0,0.0,0.0,0.0
0.85,0.06,0.15,0.035,0.005,0.0,0.0,0.015
0.95,0.01,0.065,0.0,0.0,0.0,0.0,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.04,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.025,0.02,0.0,0.0,0.0,0.0,0.005
0.9083333333333333,0.16,0.01,0.03,0.01,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.985,0.005,0.04,0.005,0.0,0.0,0.0,0.01
0.39,0.01,0.665,0.0,0.0,0.0,0.0,0.085
0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.905,0.01,0.04,0.0,0.0,0.0,0.0,0.145
0.965,0.0,0.13,0.0,0.0,0.0,0.0,0.0
0.95,0.065,0.035,0.005,0.0,0.0,0.005,0.0
0.005,0.14,0.82,0.0,0.0,0.0,0.0,0.01
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025,0.93,0.0,0.0,0.0,0.0,0.0,0.0
0.009583333333333333,0.8675833333333333,0.005,0.025,0.0,0.0,0.0,0.01
0.2544166666666667,0.955,0.0,0.005,0.03,0.0,0.0,0.0
0.15,0.17625,0.035,0.01,0.0,0.0,0.0,0.755
0.01,0.985,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.14
0.02,0.105,0.865,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.92,0.005,0.0,0.0,0.0,0.005
0.01,0.0,0.99,0.005,0.01,0.0,0.005,0.005
0.025,0.0,0.96,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.8683333333333334,0.0,0.0,0.0,0.0,0.02
0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.015,0.03,0.909,0.12,0.0,0.0,0.0,0.02
0.0,0.0,0.97,0.01,0.0,0.0,0.0,0.0
0.0,0.0,0.98,0.01,0.0,0.0,0.0,0.0
0.0,0.0,0.93,0.005,0.0,0.0,0.0,0.015
0.0,0.0,0.915,0.01,0.0,0.0,0.0,0.02
0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.01
0.005,0.0,0.985,0.0,0.0,0.0,0.0,0.005
0.005,0.0,0.975,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.7,0.955,0.0,0.0,0.0,0.005
0.025,0.0,0.865,0.08,0.0,0.0,0.005,0.02
0.0,0.0,0.885,0.01,0.0,0.0,0.0,0.005
0.225,0.01,0.785,0.02,0.0,0.0,0.0,0.01
0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.89,0.22,0.0,0.0,0.0,0.0
0.01,0.0,0.975,0.0,0.0,0.0,0.0,0.0
0.015,0.01,0.11,0.905,0.02,0.0,0.005,0.025
0.035,0.04,0.105,0.875,0.02,0.0,0.0,0.02
0.02,0.0,0.135,0.885,0.0,0.0,0.0,0.005
0.0,0.005,0.13,0.76,0.0,0.0,0.0,0.065
0.015,0.0,0.335,0.74,0.095,0.0,0.0,0.05
0.015,0.0,0.05,0.945,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.065,0.01,0.245,0.095,0.0,0.0,0.0,0.75
0.045,0.005,0.245,0.01,0.0,0.0,0.0,0.94
0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.995
0.38,0.49458333333333326,0.09,0.06,0.0,0.0,0.0,0.5
0.085,0.0,0.1,0.055,0.0,0.0,0.0,0.875
0.0,0.005,0.0,0.0,0.0,0.0,0.0,1.0
0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.955
0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.0
0.9,0.0,0.01,0.0,0.0,0.0,0.0,0.11
0.04,0.015,0.005,0.0,0.0,0.0,0.0,0.98
0.02,0.0,0.055,0.0,0.0,0.0,0.0,0.935
0.895,0.07,0.23,0.0,0.005,0.0,0.0,0.02
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.0,0.02,0.0,0.0,0.0,0.0,0.01
0.905,0.015,0.34,0.0,0.0,0.0,0.0,0.045
0.87,0.005,0.34,0.0,0.0,0.0,0.0,0.07
0.995,0.0,0.12,0.0,0.0,0.0,0.0,0.0
0.95,0.04,0.24,0.0,0.0,0.0,0.0,0.005
0.96,0.02,0.0,0.0,0.0,0.0,0.0,0.025
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0.945,0.015,0.02,0.0,0.005,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.985,0.005,0.02,0.0,0.0,0.0,0.0,0.0
1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72,0.25,0.09,0.035,0.02,0.0,0.0,0.015
0.96,0.08,0.0,0.0,0.0,0.0,0.0,0.015
0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0.89,0.02,0.085,0.0,0.005,0.0,0.0,0.03
1.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0
0.95,0.035,0.04,0.0,0.0,0.0,0.0,0.0
0.8733333333333333,0.0,0.095,0.005,0.0,0.0,0.0,0.03
0.98,0.005,0.175,0.0,0.0,0.01,0.0,0.005
0.005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025,0.95,0.0,0.0,0.0,0.0,0.0,0.005
0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.07
0.01,0.745,0.0,0.065,0.0,0.0,0.0,0.01
0.006999999999999999,0.98125,0.0,0.005,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.005,0.955,0.025,0.005,0.0,0.67,0.015
0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.005
0.02,0.0,0.83,0.06666666666666667,0.0,0.0,0.0,0.035
0.0,0.0,0.985,0.005,0.005,0.0,0.0,0.0
0.02,0.0,0.9,0.0,0.0,0.0,0.0,0.015
0.005,0.0,0.97,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.94,0.0,0.0,0.0,0.0,0.01
0.005,0.015,0.855,0.005,0.0,0.0,0.0,0.0
0.01,0.0,1.0,0.0,0.01,0.0,0.005,0.0
0.0,0.0,0.935,0.005,0.0,0.0,0.0,0.015
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.96,0.005,0.0,0.0,0.035,0.005
0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01
0.005,0.0,0.98,0.0,0.0,0.0,0.0,0.01
0.03,0.0,0.91,0.04166666666666667,0.0,0.0,0.04,0.0
0.1,0.055,0.06,0.855,0.015,0.0,0.0,0.045
0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0
0.03,0.01,0.125,0.895,0.0,0.0,0.0,0.05
0.015,0.0,0.09,0.85,0.0,0.0,0.0,0.08
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03,0.025,0.015,0.015,0.0,0.0,0.0,0.98
0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.0
0.0,0.005,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.0
0.02,0.0,0.025,0.0,0.0,0.0,0.0,0.895
0.005,0.0,0.03,0.095,0.0,0.0,0.0,0.97
