Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74,0.015,0.5841666666666666,0.005,0.0,0.0,0.0,0.0
0.985,0.02,0.02,0.005,0.0,0.0,0.0,0.0
0.71,0.035,0.0,0.01,0.0,0.0,0.0,0.23
0.8173333333333332,0.265,0.01,0.005,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.025,0.07,0.03,0.0,0.0,0.0,0.01
0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.285,0.05,0.6303333333333334,0.015,0.0,0.0,0.0,0.05
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.895,0.095,0.01,0.0,0.0,0.0,0.0,0.075
0.99,0.005,0.005,0.0,0.0,0.0,0.0,0.015
1.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.045
0.86625,0.0,0.12,0.05,0.0,0.0,0.0,0.18
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.005
1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.0,0.02,0.0,0.0,0.0,0.0,0.005
0.945,0.265,0.0,0.085,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0
0.845,0.115,0.015,0.005,0.0,0.0,0.0,0.045
0.975,0.0,0.015,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
0.94,0.09,0.005,0.0,0.0,0.0,0.0,0.02
0.0,0.83625,0.0,0.08,0.010238095238095237,0.0,0.0,0.005
0.10916666666666668,0.8044999999999999,0.0,0.005,0.0,0.0,0.0,0.03
0.015,0.935,0.0,0.165,0.0,0.0,0.0,0.0
0.2776666666666667,0.675,0.085,0.115,0.0,0.0,0.0,0.01
0.09791666666666667,0.9753333333333335,0.005,0.005,0.02,0.0,0.0,0.0
0.03,0.935,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.18,0.05,0.6266666666666666,0.315,0.0,0.0,0.0,0.045
0.005,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4595,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.87,0.15,0.0,0.0,0.0,0.0
0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.92,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.94,0.065,0.0,0.0,0.0,0.03
0.02,0.055,0.97,0.005,0.0,0.0,0.0,0.005
0.005,0.0,0.955,0.01,0.0,0.0,0.015,0.01
0.005,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.03,0.01,0.8841666666666668,0.095,0.0,0.0,0.0,0.015
0.005,0.0,0.9266666666666667,0.0,0.0,0.0,0.04,0.005
0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.98,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.005,0.005,0.975,0.01,0.0,0.0,0.0,0.0
0.0,0.0,0.99,0.005,0.0,0.0,0.0,0.02
0.0,0.0,0.965,0.0,0.0,0.0,0.0,0.05
0.125,0.0,0.76,0.02,0.0,0.0,0.0,0.15
0.0,0.01,0.025,0.96,0.0,0.0,0.0,0.025
0.0,0.0,0.0,1.0,0.005,0.985,0.0,0.0
0.005,0.015,0.07,0.985,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.97,0.4769166666666668,0.005,0.0,0.0
0.0,0.01,0.0,0.895,0.4082380952380953,0.005,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.01,0.885,0.44666666666666666,0.0,0.0,0.0
0.0,0.055,0.01,0.0,0.045,0.0,0.015,0.99
0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.995
0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.99
0.0,0.0,0.055,0.1,0.0,0.0,0.0,0.94
0.015,0.0,0.04875,0.01,0.0,0.11,0.0,0.965
0.005,0.0,0.0,0.02,0.0,0.0,0.0,0.98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.16,0.005,0.07,0.01,0.0,0.0,0.0,0.86
0.055,0.0,0.23,0.095,0.0,0.0,0.0,0.76
0.005,0.13,0.065,0.175,0.0,0.0,0.0,0.84
0.005,0.045,0.02,0.0,0.0,0.0,0.01,0.965
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.005,0.435,0.005,0.0,0.0,0.0,0.0
0.735,0.11,0.085,0.065,0.0,0.0,0.0,0.03
0.995,0.02,0.005,0.0,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.025
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.765,0.085,0.06,0.02,0.0,0.0,0.0,0.04
0.295,0.0,0.005,0.01,0.0,0.0,0.0,0.82
0.82,0.04,0.03,0.045,0.0,0.0,0.0,0.03
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.01,0.065,0.005,0.0,0.0,0.0,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0.885,0.1,0.01,0.0,0.0,0.0,0.0,0.1
1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
0.945,0.0,0.035,0.0,0.0,0.0,0.0,0.035
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.1,0.01,0.04,0.0,0.0,0.0,0.02
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.99,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.09,0.03,0.9375,0.0,0.0,0.0,0.12,0.0
0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.005,0.99,0.0,0.0,0.0,0.0,0.035
0.015,0.0,0.98,0.005,0.0,0.0,0.0,0.01
0.005,0.02,0.985,0.025,0.0,0.0,0.0,0.015
0.035,0.0,0.97,0.01,0.0,0.0,0.0,0.0
0.005,0.0,0.975,0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.005,0.005,0.94,0.005,0.0,0.0,0.0,0.0
0.02,0.0,0.94,0.025,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.015,0.03,0.81,0.34,0.0,0.0,0.04,0.005
0.09,0.015,0.1,0.94,0.0,0.0,0.0,0.02
0.0,0.01,0.025,0.96,0.0,0.0,0.0,0.025
0.02,0.0,0.06,0.99,0.0,0.0,0.0,0.0
0.06,0.02,0.115,0.955,0.0,0.0,0.0,0.005
0.015,0.0,0.12833333333333333,0.0,0.91,0.0,0.0,0.01
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.04,0.496,0.0,0.0,0.0,0.805
0.015,0.0,0.0,0.015,0.0,0.0,0.0,0.985
0.015,0.0,0.03,0.0625,0.0,0.0,0.0,0.94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.685,0.0,0.0,0.0,0.0,0.505
0.01,0.0,0.005,0.0,0.0,0.0,0.0,0.98
