Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8
0.98,0.035,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.0,0.06,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.04
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.755,0.17,0.005,0.08,0.0,0.0,0.0,0.0
0.9908333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.985,0.005,0.01,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02
0.98,0.015,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.935,0.01,0.4016666666666668,0.01,0.0,0.04,0.0,0.025
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.639,0.06,0.07,0.215,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94,0.005,0.02875,0.0,0.0,0.0,0.12,0.01
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0.24,0.05,0.005,0.0,0.0,0.0,0.005
1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.15,0.03,0.05,0.0,0.0,0.0,0.02
1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2574761904761905,0.73,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.045
0.014166666666666668,0.9475238095238097,0.005,0.0,0.0,0.0,0.0,0.0
0.01,0.96,0.01,0.0,0.0,0.0,0.0,0.01
0.015,0.975,0.02,0.0,0.0,0.0,0.02,0.015
0.011666666666666667,0.8850000000000001,0.01,0.11,0.0,0.0,0.01,0.03
0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.845,0.005,0.0,0.0,0.0,0.07
0.0,0.08,0.86,0.0,0.0,0.0,0.0,0.15
0.025,0.0,0.845,0.0,0.0,0.0,0.0,0.21
0.015,0.045,0.885,0.07,0.0,0.0,0.0,0.03
0.035,0.0,0.945,0.0,0.0,0.0,0.0,0.01
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.035,0.0,0.9179166666666666,0.01,0.0,0.0,0.205,0.01
0.0,0.0,1.0,0.0,0.0,0.0,0.03,0.0
0.05,0.0,0.95,0.01,0.0,0.0,0.0,0.005
0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.0,0.005,0.73,0.115,0.0,0.0,0.0,0.085
0.015,0.0,0.98,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02,0.91,0.03,0.0,0.0,0.0,0.085
0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0
0.025,0.015,0.45,0.0,0.0,0.0,0.005,0.81
0.02,0.0,0.955,0.005,0.0,0.0,0.0,0.0
0.01,0.0,0.965,0.005,0.0,0.0,0.0,0.0
0.005,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.9391666666666666,0.0,0.0,0.0,0.02,0.005
0.755,0.09,0.22,0.02,0.0,0.025,0.0,0.01
0.01,0.0,0.93,0.015,0.0,0.0,0.645,0.01
0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.035,0.0,0.925,0.005,0.0,0.0,0.0,0.03
0.065,0.02,0.415,0.95,0.0,0.0,0.0,0.01
0.0,0.005,0.02,0.955,0.0,0.0,0.0,0.04
0.055,0.035,0.28,0.825,0.0,0.0,0.015,0.065
0.0,0.0,0.0,0.995,0.0,0.93,0.0,0.0
0.125,0.018333333333333333,0.06,0.885,0.0,0.0,0.0,0.03
0.0,0.0,0.005,1.0,0.0,0.0,0.0,0.0
0.06,0.03333333333333333,0.17,0.955,0.0,0.0,0.005,0.12
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.995,0.0,0.0,0.005
0.0,0.0,0.003333333333333333,0.01,0.0,0.0,0.0,0.995
0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.09,0.85,0.0,0.0,0.0,0.135
0.015,0.0,0.085,0.32,0.0,0.3,0.0,0.795
0.07,0.0,0.02,0.0,0.0,0.0,0.0,0.9
0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.995
0.205,0.04,0.085,0.05,0.01,0.0,0.0,0.815
0.05,0.85,0.005,0.0,0.0,0.0,0.0,0.09
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.985,0.0,0.015,0.025,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0
1.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0
0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.035
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.545,0.245,0.145,0.1,0.0,0.0,0.0,0.03
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.995,0.0,0.0,0.0,0.0,0.0,0.0
0.2574761904761905,0.73,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014166666666666668,0.995,0.01,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.0,0.965,0.0,0.0,0.0,0.0,0.005
0.005,0.0,0.95,0.015,0.0,0.0,0.0,0.02
0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
0.9010714285714286,0.005,0.12,0.0,0.0,0.0,0.0,0.1
0.0,0.0,0.95,0.005,0.0,0.0,0.0,0.005
0.27,0.025,0.725,0.02,0.0,0.0,0.0,0.0
0.07,0.0,0.8641666666666665,0.005,0.0,0.0,0.015,0.0
0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
0.085,0.0,0.89,0.0,0.0,0.0,0.0,0.02
0.0,0.0,0.92,0.005,0.0,0.0,0.0,0.01
0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.005
0.05625,0.005,0.955,0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.9691666666666666,0.0,0.0,0.0,0.1,0.0
0.0,0.015,0.92,0.0,0.0,0.0,0.01,0.065
0.02,0.0,0.155,0.935,0.03,0.0,0.0,0.0
0.0,0.035,0.005,0.76,0.0,0.0,0.0,0.245
0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0
0.0,0.0,0.005,1.0,0.0,0.0,0.0,0.0
0.61,0.085,0.03,0.15,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.03,0.0,0.0,0.005,0.0,0.0,0.0,0.995
0.015,0.0,0.025,0.0,0.0,0.0,0.0,0.91
0.09,0.005,0.09,0.335,0.0,0.0,0.0,0.75
0.08,0.05,0.05,0.01,0.0,0.0,0.0,0.99
0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.3
0.005,0.005,0.005,0.02,0.095,0.015,0.0,0.935
0.075,0.03,0.0,0.0,0.0,0.0,0.0,0.995
